100902047,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Tuesday,08/18/2009,13:00,BAYVIEW,EXCEPTIONAL CLEARANCE,900 Block of DEHARO ST,-122.400982778186,37.7576451938845,"(37.7576451938845, -122.400982778186)",10090204715017
100904532,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Wednesday,09/29/2010,07:30,BAYVIEW,"ARREST, BOOKED",1400 Block of KIRKWOOD CT,-122.387808528933,37.7369224970836,"(37.7369224970836, -122.387808528933)",10090453214052
100926075,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Friday,10/01/2010,09:27,BAYVIEW,UNFOUNDED,0 Block of REARDON RD,-122.376900658814,37.7294874636559,"(37.7294874636559, -122.376900658814)",10092607514015
100932276,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Thursday,09/30/2010,11:04,BAYVIEW,UNFOUNDED,100 Block of GAVEN ST,-122.408664989364,37.7334192438628,"(37.7334192438628, -122.408664989364)",10093227614015
100949566,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,10/13/2010,00:01,BAYVIEW,EXCEPTIONAL CLEARANCE,1000 Block of FITZGERALD AV,-122.389347613957,37.7197633069078,"(37.7197633069078, -122.389347613957)",10094956604144
100951709,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Tuesday,10/12/2010,23:00,BAYVIEW,"ARREST, BOOKED",1900 Block of 25TH ST,-122.397497373637,37.7523066322263,"(37.7523066322263, -122.397497373637)",10095170914072
100956204,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Wednesday,10/13/2010,07:00,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",10095620414010
100964815,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",Saturday,10/02/2010,17:30,BAYVIEW,NONE,700 Block of JERROLD AV,-122.37337604924,37.7297692117678,"(37.7297692117678, -122.37337604924)",10096481502020
100964815,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Saturday,10/02/2010,17:30,BAYVIEW,NONE,700 Block of JERROLD AV,-122.37337604924,37.7297692117678,"(37.7297692117678, -122.37337604924)",10096481514015
100983069,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, ARMED WITH A SHARP INSTRUMENT",Thursday,10/21/2010,22:30,BAYVIEW,UNFOUNDED,200 Block of BRYANT ST,-122.390716990339,37.7852097591599,"(37.7852097591599, -122.390716990339)",10098306902202
101017734,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,11/02/2010,08:05,BAYVIEW,NONE,2000 Block of SILVER AV,-122.399483468572,37.7360581877632,"(37.7360581877632, -122.399483468572)",10101773404144
101019144,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Thursday,10/21/2010,17:00,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,2500 Block of QUINT ST,-122.40248175001,37.7306057810287,"(37.7306057810287, -122.40248175001)",10101914402004
101020652,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,11/03/2010,03:30,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.383187458704,37.7316757960484,"(37.7316757960484, -122.383187458704)",10102065204144
